"","ID","YEAR","MONTH","DAY","VALUE.TMAX","VALUE.TMIN","VALUE.PRCP","VALUE.AWND","VALUE.FMTM","VALUE.PGTM","VALUE.WDF2","VALUE.WDF5","VALUE.WSF2","VALUE.WSF5","VALUE.WT01","VALUE.WT02","VALUE.WT05","VALUE.WT07","VALUE.WT08","VALUE.WT09","VALUE.WT13","VALUE.WT16","VALUE.WT03","VALUE.WT22","VALUE.SNOW","VALUE.WT18","VALUE.SNWD","date"
"153175","USW00093209",2010,6,2,328,94,0,37,1744,1804,330,320,107,130,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-02 12:00:00
"153176","USW00093209",2010,6,3,328,128,0,45,1752,1625,330,240,98,130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-03 12:00:00
"153177","USW00093209",2010,6,4,344,156,0,45,1708,547,330,320,116,139,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-04 12:00:00
"153178","USW00093209",2010,6,5,367,139,0,40,1717,1717,330,330,103,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-05 12:00:00
"153179","USW00093209",2010,6,6,372,144,0,51,1640,538,320,320,107,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-06 12:00:00
"153180","USW00093209",2010,6,7,333,122,0,55,1958,1958,320,310,107,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-07 12:00:00
"153181","USW00093209",2010,6,8,328,111,0,52,1630,1729,330,290,103,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-08 12:00:00
"153182","USW00093209",2010,6,9,317,111,0,54,1708,1658,330,340,112,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-09 12:00:00
"153183","USW00093209",2010,6,10,267,100,0,64,1738,1723,320,320,125,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-10 12:00:00
"153184","USW00093209",2010,6,11,300,89,0,47,1817,1841,340,330,116,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-11 12:00:00
"153185","USW00093209",2010,6,12,311,83,0,42,952,845,320,340,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-12 12:00:00
"153186","USW00093209",2010,6,13,356,94,0,32,1437,1448,210,200,98,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-13 12:00:00
"153187","USW00093209",2010,6,14,361,106,0,24,2138,2137,300,310,80,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-14 12:00:00
"153188","USW00093209",2010,6,15,306,100,0,46,1618,512,210,200,72,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-15 12:00:00
"153189","USW00093209",2010,6,16,311,83,0,34,2140,2304,320,320,67,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-16 12:00:00
"153190","USW00093209",2010,6,17,328,61,0,29,2306,441,300,360,76,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-17 12:00:00
"153191","USW00093209",2010,6,18,228,83,0,47,1612,2050,210,230,103,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-18 12:00:00
"153192","USW00093209",2010,6,19,278,78,0,54,2017,1538,300,200,72,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-19 12:00:00
"153193","USW00093209",2010,6,20,294,83,0,41,2052,1715,210,320,72,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-20 12:00:00
"153194","USW00093209",2010,6,21,300,72,0,27,1506,615,200,300,80,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-21 12:00:00
"153195","USW00093209",2010,6,22,333,78,0,22,1405,1855,210,310,89,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-22 12:00:00
"153196","USW00093209",2010,6,23,333,94,0,29,1547,1543,200,200,94,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-23 12:00:00
"153197","USW00093209",2010,6,24,328,106,0,40,1743,2318,310,310,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-24 12:00:00
"153198","USW00093209",2010,6,25,278,117,0,46,1619,NA,210,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-25 12:00:00
"153199","USW00093209",2010,6,26,339,117,0,34,704,NA,260,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-26 12:00:00
"153200","USW00093209",2010,6,27,400,128,0,18,1851,NA,290,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-27 12:00:00
"153201","USW00093209",2010,6,28,344,150,0,41,1545,NA,200,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-28 12:00:00
"153202","USW00093209",2010,6,29,311,122,0,36,1651,NA,200,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-29 12:00:00
"153203","USW00093209",2010,6,30,356,117,0,46,2308,NA,310,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-30 12:00:00
"153463","USW00093209",2010,7,1,322,94,0,55,1734,2011,320,300,103,130,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,2010-07-01 12:00:00
"153464","USW00093209",2010,7,2,322,94,0,46,2102,2102,300,300,80,98,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2010-07-02 12:00:00
"153465","USW00093209",2010,7,3,344,89,0,23,1623,638,200,270,72,94,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-07-03 12:00:00
"153466","USW00093209",2010,7,4,283,94,0,41,1549,1542,200,200,107,134,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-07-04 12:00:00
"153467","USW00093209",2010,7,5,261,94,0,42,1606,1605,200,190,116,139,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-07-05 12:00:00
"153468","USW00093209",2010,7,6,233,122,0,39,1530,1535,210,210,107,139,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-07-06 12:00:00
"153469","USW00093209",2010,7,7,239,117,0,37,1648,1604,210,200,98,130,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-07-07 12:00:00
"153470","USW00093209",2010,7,8,333,117,0,34,1603,1543,200,200,107,134,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-07-08 12:00:00
"153471","USW00093209",2010,7,9,378,122,0,25,1658,2024,210,210,72,116,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-07-09 12:00:00
"153472","USW00093209",2010,7,10,333,111,0,35,1735,2144,190,190,94,130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-10 12:00:00
"153473","USW00093209",2010,7,11,322,139,5,37,1656,1609,210,210,116,161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-11 12:00:00
"153474","USW00093209",2010,7,12,267,133,0,38,1523,1457,210,210,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-12 12:00:00
"153475","USW00093209",2010,7,13,350,122,0,23,1503,1508,270,270,72,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-13 12:00:00
"153476","USW00093209",2010,7,14,389,128,0,27,2108,2051,320,320,76,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-14 12:00:00
"153477","USW00093209",2010,7,15,422,156,0,24,1939,1821,300,300,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-15 12:00:00
"153478","USW00093209",2010,7,16,394,172,0,34,1915,524,290,220,89,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-16 12:00:00
"153479","USW00093209",2010,7,17,417,161,0,34,2020,2023,310,310,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-17 12:00:00
"153480","USW00093209",2010,7,18,417,144,0,34,1858,1917,300,300,98,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-18 12:00:00
"153481","USW00093209",2010,7,19,378,128,0,26,1614,2331,200,220,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-19 12:00:00
"153482","USW00093209",2010,7,20,278,111,0,38,22,22,210,210,103,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-20 12:00:00
"153483","USW00093209",2010,7,21,278,111,0,37,1709,1459,190,230,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-21 12:00:00
"153484","USW00093209",2010,7,22,300,106,0,35,1531,1530,210,210,112,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-22 12:00:00
"153485","USW00093209",2010,7,23,339,100,0,27,1430,1738,210,200,80,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-23 12:00:00
"153486","USW00093209",2010,7,24,378,122,0,33,1738,604,200,200,98,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-24 12:00:00
"153487","USW00093209",2010,7,25,267,122,0,46,1550,1154,200,230,103,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-25 12:00:00
"153488","USW00093209",2010,7,26,239,111,0,38,604,25,200,210,94,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-26 12:00:00
"153489","USW00093209",2010,7,27,250,106,0,31,7,919,210,200,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-27 12:00:00
"153490","USW00093209",2010,7,28,261,83,0,32,1521,NA,200,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-28 12:00:00
"153491","USW00093209",2010,7,29,306,89,0,32,1721,NA,210,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-29 12:00:00
"153492","USW00093209",2010,7,30,350,100,0,22,1423,NA,200,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-30 12:00:00
"153493","USW00093209",2010,7,31,294,106,0,29,1645,NA,210,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-31 12:00:00
"153787","USW00093209",2010,8,1,317,100,0,24,1613,856,190,320,72,116,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,2010-08-01 12:00:00
"153788","USW00093209",2010,8,2,372,100,0,18,19,319,200,200,58,125,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2010-08-02 12:00:00
"153789","USW00093209",2010,8,3,372,100,0,18,856,1644,310,210,94,116,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-08-03 12:00:00
"153790","USW00093209",2010,8,4,328,111,0,28,1251,1652,190,190,76,130,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-08-04 12:00:00
"153791","USW00093209",2010,8,5,294,111,0,32,1643,1959,200,160,98,134,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-08-05 12:00:00
"153792","USW00093209",2010,8,6,300,117,0,37,1655,357,190,210,103,112,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-08-06 12:00:00
"153793","USW00093209",2010,8,7,261,117,0,36,1509,1454,210,200,103,112,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-08-07 12:00:00
"153794","USW00093209",2010,8,8,228,106,0,44,430,1744,210,190,89,98,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-08-08 12:00:00
"153795","USW00093209",2010,8,9,372,111,0,34,9999,1815,200,200,94,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-09 12:00:00
"153796","USW00093209",2010,8,10,272,128,0,23,1711,456,200,190,80,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-10 12:00:00
"153797","USW00093209",2010,8,11,267,122,0,33,1542,1348,190,190,80,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-11 12:00:00
"153798","USW00093209",2010,8,12,322,117,0,29,1758,2108,190,320,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-12 12:00:00
"153799","USW00093209",2010,8,13,283,117,0,32,457,1954,190,310,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-13 12:00:00
"153800","USW00093209",2010,8,14,306,117,0,17,1626,1623,320,210,98,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-14 12:00:00
"153801","USW00093209",2010,8,15,372,122,0,26,2108,713,310,30,94,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-15 12:00:00
"153802","USW00093209",2010,8,16,394,111,0,29,1954,533,210,320,89,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-16 12:00:00
"153803","USW00093209",2010,8,17,367,122,0,22,1711,522,210,310,89,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-17 12:00:00
"153804","USW00093209",2010,8,18,367,128,0,25,1541,226,210,90,80,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-18 12:00:00
"153805","USW00093209",2010,8,19,383,111,0,34,1544,322,270,90,107,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-19 12:00:00
"153806","USW00093209",2010,8,20,361,94,0,30,533,740,200,90,89,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-20 12:00:00
"153807","USW00093209",2010,8,21,311,117,0,19,1622,604,330,30,80,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-21 12:00:00
"153808","USW00093209",2010,8,22,339,78,0,19,1741,1432,100,340,45,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-22 12:00:00
"153809","USW00093209",2010,8,23,372,89,0,26,1223,1839,210,260,89,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-23 12:00:00
"153810","USW00093209",2010,8,24,428,128,0,21,1627,1128,210,300,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-24 12:00:00
"153811","USW00093209",2010,8,25,383,172,0,30,1326,42,300,320,89,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-25 12:00:00
"153812","USW00093209",2010,8,26,383,128,0,52,1940,NA,190,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-26 12:00:00
"153813","USW00093209",2010,8,27,322,106,0,39,1722,NA,330,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-27 12:00:00
"153814","USW00093209",2010,8,28,261,100,0,41,1532,NA,230,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-28 12:00:00
"153815","USW00093209",2010,8,29,256,100,0,22,1554,NA,290,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-29 12:00:00
"153816","USW00093209",2010,8,30,283,89,0,NA,2019,NA,310,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-30 12:00:00
"153817","USW00093209",2010,8,31,328,133,0,NA,1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-08-31 12:00:00
"154100","USW00093209",2010,9,1,372,100,0,12,1732,1140,100,60,54,67,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,2010-09-01 12:00:00
"154101","USW00093209",2010,9,2,372,128,0,23,1458,621,210,330,80,112,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2010-09-02 12:00:00
"154102","USW00093209",2010,9,3,394,106,0,17,1504,1503,210,210,72,89,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2010-09-03 12:00:00
"154103","USW00093209",2010,9,4,394,100,0,19,1911,822,310,330,98,130,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2010-09-04 12:00:00
"154104","USW00093209",2010,9,5,361,100,0,30,2020,2019,310,320,98,125,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-09-05 12:00:00
"154105","USW00093209",2010,9,6,361,89,0,18,1747,1746,200,200,76,98,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-09-06 12:00:00
"154106","USW00093209",2010,9,7,222,89,0,45,1516,1516,210,210,116,148,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-09-07 12:00:00
"154107","USW00093209",2010,9,8,239,122,0,38,1421,1414,190,190,103,134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-08 12:00:00
"154108","USW00093209",2010,9,9,261,78,0,22,1901,1859,330,320,80,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-09 12:00:00
"154109","USW00093209",2010,9,10,306,72,0,17,1616,638,210,90,67,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-10 12:00:00
"154110","USW00093209",2010,9,11,306,89,0,23,1539,1604,200,210,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-11 12:00:00
"154111","USW00093209",2010,9,12,306,83,0,23,1404,600,240,90,80,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-12 12:00:00
"154112","USW00093209",2010,9,13,289,94,0,25,1503,653,220,90,80,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-13 12:00:00
"154113","USW00093209",2010,9,14,306,61,0,18,1442,1450,200,210,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-14 12:00:00
"154114","USW00093209",2010,9,15,328,72,0,22,1900,2122,310,10,80,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-15 12:00:00
"154115","USW00093209",2010,9,16,328,78,0,26,1858,654,310,330,89,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-16 12:00:00
"154116","USW00093209",2010,9,17,322,89,0,31,2028,634,300,120,72,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-17 12:00:00
"154117","USW00093209",2010,9,18,289,144,0,27,549,543,190,310,72,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18 12:00:00
"154118","USW00093209",2010,9,19,294,117,0,26,2049,2006,320,300,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-19 12:00:00
"154119","USW00093209",2010,9,20,306,144,0,33,2007,2007,300,330,76,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-20 12:00:00
"154120","USW00093209",2010,9,21,272,83,0,50,2007,7,310,220,98,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-21 12:00:00
"154121","USW00093209",2010,9,22,244,78,0,23,1107,359,320,120,107,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-22 12:00:00
"154122","USW00093209",2010,9,23,306,56,0,21,1558,557,120,270,58,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-23 12:00:00
"154123","USW00093209",2010,9,24,361,89,0,18,1721,2352,100,90,63,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-24 12:00:00
"154124","USW00093209",2010,9,25,394,100,0,16,1647,1535,120,130,58,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-25 12:00:00
"154125","USW00093209",2010,9,26,400,111,0,16,1704,659,110,30,63,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-26 12:00:00
"154126","USW00093209",2010,9,27,422,117,0,10,1609,545,110,140,54,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-27 12:00:00
"154127","USW00093209",2010,9,28,417,139,0,26,1704,1709,310,210,63,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-28 12:00:00
"154128","USW00093209",2010,9,29,350,150,0,22,1625,608,200,30,98,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-29 12:00:00
"154129","USW00093209",2010,9,30,344,144,0,NA,1714,NA,210,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-30 12:00:00
"154422","USW00093209",2010,10,1,372,161,0,16,1857,1451,300,230,72,103,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,2010-10-01 12:00:00
"154423","USW00093209",2010,10,2,328,150,0,22,1457,1421,220,230,80,112,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,2010-10-02 12:00:00
"154424","USW00093209",2010,10,3,267,133,0,35,1546,1744,220,330,89,103,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2010-10-03 12:00:00
"154425","USW00093209",2010,10,4,211,122,0,35,1745,1732,330,230,89,80,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2010-10-04 12:00:00
"154426","USW00093209",2010,10,5,172,83,48,12,43,1037,330,270,45,94,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2010-10-05 12:00:00
"154427","USW00093209",2010,10,6,144,111,71,9,1254,1430,210,120,36,76,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2010-10-06 12:00:00
"154428","USW00093209",2010,10,7,222,117,0,9,1447,1711,210,100,40,76,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2010-10-07 12:00:00
"154429","USW00093209",2010,10,8,256,78,0,16,1340,1545,100,20,58,58,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2010-10-08 12:00:00
"154430","USW00093209",2010,10,9,300,78,0,12,1712,1501,100,100,63,94,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2010-10-09 12:00:00
"154431","USW00093209",2010,10,10,322,83,0,15,1259,1116,360,60,36,72,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-10-10 12:00:00
"154432","USW00093209",2010,10,11,328,106,0,24,1502,1520,100,80,76,67,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-10-11 12:00:00
"154433","USW00093209",2010,10,12,350,117,0,16,1245,1856,110,300,58,80,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-10-12 12:00:00
"154434","USW00093209",2010,10,13,372,128,0,14,1521,1329,70,270,54,112,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-10-13 12:00:00
"154435","USW00093209",2010,10,14,372,117,0,12,1856,1614,300,210,67,130,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2010-10-14 12:00:00
"154436","USW00093209",2010,10,15,344,111,0,16,1745,1539,190,240,67,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-15 12:00:00
"154437","USW00093209",2010,10,16,283,100,0,29,1621,1731,200,210,103,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-16 12:00:00
"154438","USW00093209",2010,10,17,189,111,0,27,1349,718,320,90,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-17 12:00:00
"154439","USW00093209",2010,10,18,206,106,0,20,1525,657,80,90,72,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-18 12:00:00
"154440","USW00093209",2010,10,19,267,89,0,16,2017,2345,210,330,58,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-19 12:00:00
"154441","USW00093209",2010,10,20,250,89,0,28,1409,47,240,280,89,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-20 12:00:00
"154442","USW00093209",2010,10,21,172,72,0,22,1733,625,200,340,67,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-21 12:00:00
"154443","USW00093209",2010,10,22,217,67,0,20,1607,626,210,30,67,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-22 12:00:00
"154444","USW00093209",2010,10,23,217,106,3,21,1559,1308,200,200,72,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-23 12:00:00
"154445","USW00093209",2010,10,24,194,133,0,28,1952,1331,200,190,63,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-24 12:00:00
"154446","USW00093209",2010,10,25,217,100,0,57,1708,609,330,10,103,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-25 12:00:00
"154447","USW00093209",2010,10,26,211,28,0,30,1706,NA,330,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-26 12:00:00
"154448","USW00093209",2010,10,27,244,-6,0,17,1021,NA,80,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-27 12:00:00
"154449","USW00093209",2010,10,28,261,28,0,19,1257,NA,180,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-28 12:00:00
"154450","USW00093209",2010,10,29,222,39,53,20,546,NA,80,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-29 12:00:00
"154451","USW00093209",2010,10,30,189,78,8,20,1115,NA,220,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-30 12:00:00
"154452","USW00093209",2010,10,31,222,50,0,13,1551,NA,110,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-31 12:00:00
